TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,LoginAttempts,AccountBalance,PreviousTransactionDate
TX002013,AC00177,434.67,12/5/2023 18:33,Credit,Virginia Beach,Online,27,Student,1,1298.13,11/4/2024 8:10
TX002014,AC00139,510.7,6/7/2023 16:35,Credit,Nashville,Online,27,Student,1,5828.48,11/4/2024 8:07
TX002015,AC00252,331.98,8/28/2023 16:40,Debit,Denver,ATM,74,Retired,1,7600.99,11/4/2024 8:09
TX002016,AC00286,199.54,10/10/2023 17:24,Debit,Portland,Online,56,Engineer,1,9603.73,11/4/2024 8:10
TX002017,AC00001,212.97,11/14/2023 16:56,Debit,Atlanta,Online,59,Engineer,1,4180.4,11/4/2024 8:10
TX002018,AC00453,270.56,2/17/2023 16:57,Debit,Philadelphia,Online,23,Student,1,1268.44,11/4/2024 8:08
TX002019,AC00291,306.37,6/27/2023 18:26,Debit,Colorado Springs,ATM,26,Engineer,1,9609.67,11/4/2024 8:07
TX002020,AC00113,643.02,10/2/2023 17:47,Credit,Detroit,ATM,38,Doctor,1,11989.39,11/4/2024 8:07
TX002021,AC00390,98.48,2/16/2023 17:14,Debit,Miami,Branch,47,Engineer,1,9538.92,11/4/2024 8:11
TX002022,AC00345,889.01,8/29/2023 17:55,Debit,Virginia Beach,Online,36,Engineer,1,4826.88,11/4/2024 8:11
TX002023,AC00011,537.86,9/19/2023 16:44,Debit,Kansas City,Online,27,Student,1,293.06,11/4/2024 8:09
TX002024,AC00106,241.18,5/30/2023 18:29,Debit,Mesa,ATM,25,Student,1,1445.53,11/4/2024 8:06
TX002025,AC00087,130.54,4/5/2023 17:20,Debit,Atlanta,ATM,64,Doctor,1,11204.62,11/4/2024 8:09
TX002026,AC00441,800.29,12/4/2023 16:25,Credit,San Diego,Branch,20,Student,1,693.4,11/4/2024 8:11
TX002027,AC00069,8.81,5/22/2023 16:57,Debit,Dallas,Online,57,Doctor,1,13523.65,11/4/2024 8:09
TX002028,AC00020,28.52,6/2/2023 16:54,Debit,Detroit,ATM,20,Student,1,662.51,11/4/2024 8:08
TX002029,AC00172,431.31,5/1/2023 16:18,Credit,Atlanta,Online,23,Student,1,342.73,11/4/2024 8:09
TX002030,AC00237,885.33,8/22/2023 18:41,Credit,Raleigh,ATM,47,Engineer,1,7764.16,11/4/2024 8:10
TX002031,AC00186,199.23,9/4/2023 16:04,Debit,Tucson,ATM,29,Engineer,1,9834,11/4/2024 8:07
TX002032,AC00165,42.26,10/26/2023 16:19,Debit,Raleigh,ATM,44,Doctor,1,268.77,11/4/2024 8:09
TX002033,AC00438,166.06,7/14/2023 16:06,Debit,Indianapolis,ATM,30,Engineer,1,5397.68,11/4/2024 8:07
TX002034,AC00435,357.72,8/7/2023 17:29,Debit,Miami,ATM,53,Retired,1,7659.5,11/4/2024 8:11
TX002035,AC00472,588.37,1/5/2023 17:48,Debit,Dallas,Online,28,Student,1,1926.08,11/4/2024 8:07
TX002036,AC00446,72.82,11/10/2023 16:50,Debit,Houston,Online,68,Doctor,1,6911.62,11/4/2024 8:06
TX002037,AC00427,162.36,11/22/2023 16:10,Debit,Tucson,Online,36,Engineer,1,7527.04,11/4/2024 8:09
TX002038,AC00230,584.82,10/17/2023 16:11,Credit,Nashville,Online,43,Doctor,1,12071.1,11/4/2024 8:09
TX002039,AC00172,38.15,10/6/2023 16:37,Credit,Oklahoma City,Online,72,Retired,1,1425.47,11/4/2024 8:12
TX002040,AC00103,477.54,8/21/2023 17:20,Credit,San Francisco,ATM,23,Student,1,1598.63,11/4/2024 8:06
TX002041,AC00467,639.57,12/18/2023 16:25,Debit,Philadelphia,Branch,60,Doctor,1,11726.47,11/4/2024 8:12
TX002042,AC00094,58.23,7/26/2023 17:25,Debit,Phoenix,Online,28,Student,1,9189.76,11/4/2024 8:09
TX002043,AC00231,776.21,2/22/2023 17:15,Credit,Raleigh,Online,78,Retired,1,4895.87,11/4/2024 8:06
TX002044,AC00032,248.76,3/20/2023 18:51,Debit,Portland,Branch,21,Student,1,6178.77,11/4/2024 8:09
TX002045,AC00241,188.61,1/1/2024 17:16,Debit,Boston,Online,67,Retired,1,7167.57,11/4/2024 8:06
TX002046,AC00263,675.37,12/29/2023 16:45,Credit,Jacksonville,Online,56,Retired,1,4704.91,11/4/2024 8:11
TX002047,AC00012,94.82,3/21/2023 16:36,Credit,Columbus,Branch,67,Retired,1,1267.72,11/4/2024 8:12
TX002048,AC00009,425.18,2/20/2023 16:16,Credit,Fresno,Online,59,Engineer,1,5790.55,11/4/2024 8:11
TX002049,AC00041,50.28,2/2/2023 16:20,Debit,Oklahoma City,Branch,60,Engineer,1,5729.1,11/4/2024 8:06
TX002050,AC00317,864.72,8/25/2023 16:35,Credit,Detroit,Branch,34,Engineer,1,7379.38,11/4/2024 8:11
TX002051,AC00475,70.68,11/22/2023 17:01,Debit,El Paso,Online,25,Student,1,1478.41,11/4/2024 8:10
TX002052,AC00181,261.77,1/12/2023 18:07,Debit,Chicago,Online,28,Student,1,824.71,11/4/2024 8:11
TX002053,AC00120,183.22,10/5/2023 18:40,Debit,Milwaukee,ATM,27,Student,1,1024.42,11/4/2024 8:07
TX002054,AC00331,58.32,7/31/2023 16:21,Credit,Louisville,Branch,29,Engineer,4,6027.49,11/4/2024 8:06
TX002055,AC00500,156.86,1/30/2023 16:37,Debit,Charlotte,ATM,51,Doctor,1,14453.35,11/4/2024 8:10
TX002056,AC00292,120.67,12/25/2023 18:16,Debit,Colorado Springs,ATM,42,Doctor,1,5374.54,11/4/2024 8:12
TX002057,AC00436,308.62,10/6/2023 18:59,Credit,Sacramento,Branch,59,Engineer,1,9148.08,11/4/2024 8:06
TX002058,AC00476,506.81,12/20/2023 16:17,Debit,Milwaukee,ATM,59,Engineer,1,2757.23,11/4/2024 8:08
TX002059,AC00391,328.39,11/9/2023 16:47,Debit,New York,ATM,41,Engineer,1,2523.83,11/4/2024 8:11
TX002060,AC00267,796.3,3/22/2023 16:03,Debit,Austin,Branch,67,Retired,1,1498.79,11/4/2024 8:08
TX002061,AC00034,72.47,10/17/2023 18:02,Debit,Boston,Online,29,Doctor,1,1305.56,11/4/2024 8:11
TX002062,AC00425,279.6,5/31/2023 16:28,Debit,Fort Worth,ATM,25,Student,1,1910.9,11/4/2024 8:06
TX002063,AC00048,304.2,6/8/2023 16:06,Debit,Indianapolis,Online,25,Student,1,423.64,11/4/2024 8:10
TX002064,AC00110,351.38,6/26/2023 18:41,Debit,New York,Branch,64,Retired,1,7606.63,11/4/2024 8:06
TX002065,AC00427,86.07,11/20/2023 18:40,Debit,Dallas,Branch,31,Doctor,1,842.56,11/4/2024 8:12
TX002066,AC00483,604.5,8/8/2023 18:39,Debit,Portland,ATM,28,Student,1,709.42,11/4/2024 8:06
TX002067,AC00310,258.7,2/22/2023 17:12,Debit,Charlotte,ATM,27,Student,1,1358.37,11/4/2024 8:06
TX002068,AC00179,994.63,6/21/2023 16:00,Debit,Austin,Online,61,Doctor,1,13538.14,11/4/2024 8:09
TX002069,AC00363,11.46,1/31/2023 17:14,Credit,Austin,Branch,75,Retired,1,7258.33,11/4/2024 8:08
TX002070,AC00080,63.76,6/27/2023 17:44,Debit,San Antonio,ATM,69,Retired,1,4980.26,11/4/2024 8:10
TX002071,AC00158,446.83,6/26/2023 18:51,Credit,Miami,Branch,55,Retired,1,1623.5,11/4/2024 8:09
TX002072,AC00033,63.54,5/22/2023 18:23,Debit,Dallas,ATM,26,Engineer,1,4401.78,11/4/2024 8:07
TX002073,AC00492,81.11,10/16/2023 18:07,Debit,Charlotte,Online,48,Engineer,1,2051.37,11/4/2024 8:07
TX002074,AC00228,441.26,2/27/2023 16:07,Credit,Tucson,Branch,58,Doctor,5,13704.92,11/4/2024 8:11
TX002075,AC00058,170.96,12/28/2023 16:46,Debit,Washington,Branch,64,Doctor,1,13374.89,11/4/2024 8:06
TX002076,AC00427,48.51,1/9/2023 17:22,Debit,Austin,Branch,22,Student,1,3363.23,11/4/2024 8:10
TX002077,AC00236,325.03,1/11/2023 17:04,Debit,Jacksonville,Branch,60,Doctor,1,13521.76,11/4/2024 8:10
TX002078,AC00144,125.83,5/29/2023 17:14,Debit,Los Angeles,ATM,57,Retired,1,6109.86,11/4/2024 8:11
TX002079,AC00256,506.83,4/24/2023 17:27,Debit,Indianapolis,Branch,37,Engineer,1,9975.79,11/4/2024 8:07
TX002080,AC00054,738.94,10/9/2023 18:54,Debit,Philadelphia,Branch,41,Doctor,1,13856.18,11/4/2024 8:08
TX002081,AC00492,180.36,5/30/2023 16:12,Credit,Oklahoma City,Online,33,Engineer,1,9905.23,11/4/2024 8:06
TX002082,AC00498,225.1,12/11/2023 17:28,Debit,Boston,ATM,28,Student,1,1547.71,11/4/2024 8:07
TX002083,AC00005,359.51,11/30/2023 18:08,Debit,Charlotte,Online,79,Retired,1,7153.72,11/4/2024 8:12
TX002084,AC00204,720.46,12/7/2023 16:10,Debit,Tucson,Branch,54,Retired,1,3101.54,11/4/2024 8:08
TX002085,AC00428,1116.57,2/23/2023 16:54,Debit,Tucson,ATM,56,Retired,1,1393.14,11/4/2024 8:07
TX002086,AC00019,291.46,2/8/2023 16:29,Debit,Miami,ATM,57,Retired,1,7142.53,11/4/2024 8:10
TX002087,AC00029,1192.95,12/4/2023 18:30,Debit,Las Vegas,Branch,23,Student,1,325.15,11/4/2024 8:08
TX002088,AC00449,98.24,4/10/2023 17:58,Debit,Mesa,Online,28,Student,1,580.66,11/4/2024 8:08
TX002089,AC00213,100.48,2/17/2023 16:53,Credit,Milwaukee,Branch,18,Student,1,6149.81,11/4/2024 8:12
TX002090,AC00076,45.9,7/4/2023 18:55,Debit,Columbus,Branch,56,Engineer,1,5698.25,11/4/2024 8:07
TX002091,AC00442,258.21,11/27/2023 17:19,Debit,San Antonio,Online,39,Doctor,1,9562.41,11/4/2024 8:10
TX002092,AC00228,1079.11,5/5/2023 16:42,Debit,Las Vegas,Online,53,Engineer,1,2038.31,11/4/2024 8:07
TX002093,AC00081,287.51,5/22/2023 16:57,Debit,El Paso,Online,22,Student,1,187.65,11/4/2024 8:08
TX002094,AC00072,501.3,5/22/2023 18:27,Credit,San Antonio,Online,26,Engineer,1,8520.08,11/4/2024 8:08
TX002095,AC00261,26.1,2/17/2023 16:21,Debit,Mesa,ATM,27,Student,1,1435.72,11/4/2024 8:07
TX002096,AC00082,436.77,9/28/2023 16:14,Debit,Jacksonville,ATM,20,Student,1,825.69,11/4/2024 8:09
TX002097,AC00334,292.38,5/15/2023 16:49,Debit,Baltimore,ATM,68,Doctor,1,5803.89,11/4/2024 8:09
TX002098,AC00251,1026.46,6/21/2023 16:40,Debit,Philadelphia,Branch,53,Retired,1,3134.47,11/4/2024 8:07
TX002099,AC00481,25.29,7/27/2023 18:34,Debit,Miami,Online,50,Engineer,1,5374.69,11/4/2024 8:06
TX002100,AC00239,123.35,8/11/2023 17:00,Credit,Baltimore,Online,31,Doctor,1,6852.16,11/4/2024 8:09
TX002101,AC00394,139.52,9/22/2023 18:02,Debit,Portland,Branch,23,Student,1,1570.22,11/4/2024 8:08
TX002102,AC00374,51.2,3/13/2023 18:45,Debit,Tucson,Online,18,Student,1,730.6,11/4/2024 8:06
TX002103,AC00054,122.85,11/29/2023 17:38,Credit,Seattle,Online,47,Doctor,3,13185.39,11/4/2024 8:07
TX002104,AC00281,161.38,11/9/2023 16:06,Credit,Colorado Springs,Online,24,Student,1,3900.34,11/4/2024 8:10
TX002105,AC00140,2.51,4/17/2023 16:04,Debit,Baltimore,Online,63,Retired,1,4891.56,11/4/2024 8:11
TX002106,AC00058,22.62,5/10/2023 16:35,Debit,Virginia Beach,ATM,64,Doctor,1,7682,11/4/2024 8:11
TX002107,AC00066,126.83,2/20/2023 16:40,Debit,Austin,Branch,57,Retired,1,6100.98,11/4/2024 8:10
TX002108,AC00190,46.6,8/30/2023 17:54,Debit,Detroit,Online,55,Doctor,1,1562.9,11/4/2024 8:06
TX002109,AC00452,243.8,1/3/2023 16:42,Debit,San Francisco,Branch,57,Doctor,1,13732.81,11/4/2024 8:10
TX002110,AC00099,231.51,8/28/2023 17:22,Credit,Oklahoma City,Branch,60,Retired,1,5790.7,11/4/2024 8:12
TX002111,AC00126,175.05,1/2/2023 17:05,Debit,San Francisco,Online,39,Engineer,1,1447.35,11/4/2024 8:08
TX002112,AC00021,762.74,5/2/2023 17:24,Debit,Los Angeles,ATM,64,Doctor,1,207.1,11/4/2024 8:06
TX002113,AC00353,34.03,5/22/2023 17:09,Debit,Los Angeles,Branch,57,Engineer,1,3077.2,11/4/2024 8:09
TX002114,AC00482,15.95,3/14/2023 17:10,Debit,Raleigh,Branch,25,Student,1,1983,11/4/2024 8:11
TX002115,AC00427,926.53,11/24/2023 17:24,Debit,Milwaukee,ATM,57,Engineer,1,3120.1,11/4/2024 8:06
TX002116,AC00430,101.51,3/23/2023 16:17,Credit,Tucson,Online,46,Engineer,1,3052.47,11/4/2024 8:11
TX002117,AC00043,309.42,10/18/2023 16:51,Debit,Fresno,Branch,27,Engineer,1,8564.46,11/4/2024 8:10
TX002118,AC00186,257.6,12/18/2023 16:30,Credit,Fort Worth,Online,59,Retired,1,7950.74,11/4/2024 8:09
TX002119,AC00248,746.78,11/27/2023 16:29,Credit,Mesa,Branch,21,Student,1,1699.81,11/4/2024 8:07
TX002120,AC00069,82.01,12/25/2023 17:27,Credit,Sacramento,Branch,23,Student,1,287.46,11/4/2024 8:07
TX002121,AC00002,476.99,1/10/2023 16:00,Debit,San Diego,Online,23,Student,1,1154.48,11/4/2024 8:10
TX002122,AC00090,320.11,8/31/2023 16:26,Debit,El Paso,Branch,23,Student,1,4076.48,11/4/2024 8:07
TX002123,AC00210,333.39,9/11/2023 16:36,Debit,Philadelphia,ATM,68,Doctor,1,10628.59,11/4/2024 8:08
TX002124,AC00014,10.3,12/7/2023 16:59,Debit,Fresno,ATM,47,Engineer,1,7801.32,11/4/2024 8:10
TX002125,AC00039,737.46,1/3/2023 16:28,Credit,Albuquerque,Branch,53,Doctor,4,634.16,11/4/2024 8:07
TX002126,AC00021,416.55,5/5/2023 17:31,Debit,Oklahoma City,Online,33,Engineer,1,922.96,11/4/2024 8:07
TX002127,AC00242,84.91,10/16/2023 18:38,Debit,Raleigh,Online,18,Student,1,1671.86,11/4/2024 8:06
TX002128,AC00413,98.95,12/29/2023 17:37,Debit,Mesa,Branch,75,Retired,1,5670.82,11/4/2024 8:07
TX002129,AC00082,18.14,2/17/2023 18:46,Credit,Milwaukee,ATM,58,Retired,1,6020.85,11/4/2024 8:11
TX002130,AC00304,1154.79,8/2/2023 17:52,Debit,Columbus,ATM,51,Doctor,1,6180.3,11/4/2024 8:11
TX002131,AC00098,215.13,1/5/2023 16:02,Debit,Charlotte,Online,46,Engineer,1,3956.69,11/4/2024 8:08
TX002132,AC00372,218.57,10/16/2023 16:30,Credit,Memphis,Branch,62,Doctor,1,13869.86,11/4/2024 8:08
TX002133,AC00274,341.88,6/14/2023 16:34,Debit,Austin,ATM,43,Engineer,1,4159.52,11/4/2024 8:11
TX002134,AC00080,691.92,7/10/2023 16:37,Debit,Boston,Online,19,Student,1,1084.65,11/4/2024 8:12
TX002135,AC00064,50.43,7/10/2023 16:06,Debit,San Jose,Branch,32,Doctor,1,9794.26,11/4/2024 8:09
TX002136,AC00241,440.43,9/21/2023 17:41,Debit,Colorado Springs,Branch,78,Retired,1,5123.24,11/4/2024 8:07
TX002137,AC00055,299.03,1/19/2023 17:27,Debit,Columbus,Branch,39,Engineer,1,1381.28,11/4/2024 8:10
TX002138,AC00215,1.98,12/25/2023 17:41,Debit,Seattle,ATM,66,Doctor,1,11619.1,11/4/2024 8:10
TX002139,AC00037,173.45,12/25/2023 16:25,Debit,Philadelphia,ATM,31,Engineer,1,9077.62,11/4/2024 8:07
TX002140,AC00325,438.76,2/13/2023 16:48,Debit,San Antonio,Branch,22,Student,1,1824.19,11/4/2024 8:11
TX002141,AC00394,519.62,11/23/2023 17:42,Credit,Washington,Online,71,Retired,1,4159.33,11/4/2024 8:06
TX002142,AC00164,738.68,3/7/2023 16:36,Debit,Chicago,Online,50,Doctor,1,14352.33,11/4/2024 8:11
TX002143,AC00096,151.14,6/1/2023 16:18,Debit,Memphis,Online,64,Retired,1,2156.54,11/4/2024 8:11
TX002144,AC00402,75.77,8/7/2023 17:48,Debit,Charlotte,Branch,51,Engineer,1,8361.7,11/4/2024 8:09
TX002145,AC00077,444.52,4/4/2023 16:11,Debit,Louisville,Online,27,Engineer,1,5424.6,11/4/2024 8:06
TX002146,AC00116,5.29,3/8/2023 18:51,Debit,Indianapolis,Online,52,Doctor,1,11263.89,11/4/2024 8:09
TX002147,AC00145,97.63,5/15/2023 16:05,Credit,Milwaukee,Online,48,Doctor,1,12467.31,11/4/2024 8:11
TX002148,AC00457,256.95,5/4/2023 16:37,Debit,San Diego,Branch,26,Engineer,1,2531.24,11/4/2024 8:08
TX002149,AC00021,734.86,12/8/2023 16:36,Credit,Boston,Branch,48,Engineer,1,6242.03,11/4/2024 8:08
TX002150,AC00110,1250.94,2/28/2023 17:45,Debit,Columbus,ATM,36,Doctor,2,11565.97,11/4/2024 8:08
TX002151,AC00284,84.28,6/12/2023 17:09,Debit,Memphis,Branch,39,Doctor,1,13586.06,11/4/2024 8:07
TX002152,AC00012,927.45,8/7/2023 18:52,Debit,Austin,ATM,24,Student,1,1161.84,11/4/2024 8:07
TX002153,AC00065,202.49,12/28/2023 16:30,Credit,Virginia Beach,ATM,48,Engineer,1,7447.1,11/4/2024 8:08
TX002154,AC00439,154.99,8/28/2023 17:07,Debit,Mesa,Branch,25,Student,1,1419.31,11/4/2024 8:08
TX002155,AC00157,481.53,9/12/2023 17:21,Debit,Atlanta,Branch,58,Retired,1,6142.54,11/4/2024 8:11
TX002156,AC00013,172.92,8/28/2023 16:56,Debit,Miami,Online,20,Student,1,416.37,11/4/2024 8:08
TX002157,AC00355,275.59,10/10/2023 16:49,Credit,Philadelphia,Branch,53,Retired,1,6313.22,11/4/2024 8:10
TX002158,AC00155,207.2,1/1/2024 16:12,Debit,Columbus,Online,60,Engineer,1,8092.94,11/4/2024 8:06
TX002159,AC00105,136.82,8/25/2023 18:24,Debit,Chicago,Branch,31,Engineer,1,6229.13,11/4/2024 8:08
TX002160,AC00216,624,2/16/2023 17:34,Debit,Houston,Branch,26,Engineer,5,4976.18,11/4/2024 8:11
TX002161,AC00297,179.38,8/10/2023 18:31,Debit,Chicago,Online,30,Engineer,1,8741.51,11/4/2024 8:08
TX002162,AC00139,10.15,2/23/2023 16:51,Debit,Austin,ATM,59,Doctor,5,7155.04,11/4/2024 8:11
TX002163,AC00205,26.3,12/12/2023 16:57,Debit,Virginia Beach,ATM,32,Doctor,1,7473.73,11/4/2024 8:09
TX002164,AC00148,319.5,6/9/2023 16:03,Credit,Virginia Beach,Branch,29,Engineer,1,2366.3,11/4/2024 8:10
TX002165,AC00064,182.42,3/22/2023 16:59,Debit,Kansas City,Branch,51,Retired,1,3051.29,11/4/2024 8:10
TX002166,AC00344,716.62,4/10/2023 16:04,Debit,Atlanta,ATM,44,Doctor,1,6987.4,11/4/2024 8:10
TX002167,AC00448,222.96,3/23/2023 17:26,Credit,Fresno,ATM,65,Doctor,1,7370.41,11/4/2024 8:12
TX002168,AC00446,79.77,1/23/2023 16:50,Debit,San Francisco,ATM,68,Retired,1,5010.31,11/4/2024 8:08
TX002169,AC00460,431.08,7/17/2023 18:24,Debit,Albuquerque,Branch,59,Retired,1,6760.22,11/4/2024 8:06
TX002170,AC00020,592.24,10/16/2023 16:49,Debit,Tucson,ATM,52,Doctor,1,9817.05,11/4/2024 8:07
TX002171,AC00202,200.19,7/18/2023 18:11,Credit,San Antonio,Branch,52,Retired,1,4389.96,11/4/2024 8:12
TX002172,AC00458,297.5,3/27/2023 17:16,Credit,Kansas City,Branch,73,Retired,1,6768.14,11/4/2024 8:07
TX002173,AC00139,345.86,11/20/2023 16:41,Debit,Omaha,ATM,51,Retired,1,1504.64,11/4/2024 8:09
TX002174,AC00210,343.88,12/11/2023 16:37,Debit,Nashville,Online,63,Retired,1,6486.18,11/4/2024 8:12
TX002175,AC00399,16.52,1/4/2023 17:00,Credit,Boston,Online,25,Student,1,835.53,11/4/2024 8:07
TX002176,AC00267,162.1,12/6/2023 17:34,Debit,Milwaukee,Branch,41,Engineer,1,8576.65,11/4/2024 8:08
TX002177,AC00414,36.12,11/29/2023 17:55,Debit,Houston,Online,22,Student,1,1593.03,11/4/2024 8:08
TX002178,AC00272,354.91,12/18/2023 16:33,Debit,Boston,ATM,74,Retired,1,3872.55,11/4/2024 8:09
TX002179,AC00220,38.41,4/11/2023 16:06,Debit,Denver,ATM,40,Doctor,1,9129.68,11/4/2024 8:07
TX002180,AC00276,53.52,3/31/2023 16:18,Debit,San Diego,Branch,49,Engineer,1,2227.49,11/4/2024 8:08
TX002181,AC00084,498.59,10/23/2023 18:41,Debit,Philadelphia,Online,57,Retired,1,2619.46,11/4/2024 8:11
TX002182,AC00189,13.3,6/6/2023 16:36,Debit,San Antonio,ATM,23,Student,1,213,11/4/2024 8:09
TX002183,AC00209,189.65,9/25/2023 16:32,Debit,Charlotte,ATM,21,Student,1,8457.09,11/4/2024 8:11
TX002184,AC00324,255.32,9/13/2023 16:14,Debit,Baltimore,ATM,80,Retired,1,6290.62,11/4/2024 8:07
TX002185,AC00159,230.51,2/17/2023 18:01,Credit,Memphis,Branch,51,Engineer,1,9522.37,11/4/2024 8:10
TX002186,AC00497,237.74,6/12/2023 18:51,Debit,Tucson,ATM,61,Doctor,1,11795.12,11/4/2024 8:10
TX002187,AC00257,512.76,4/11/2023 16:37,Debit,Fresno,ATM,52,Doctor,1,5121.36,11/4/2024 8:07
TX002188,AC00353,151.37,4/3/2023 16:55,Debit,Baltimore,ATM,54,Engineer,1,8356.08,11/4/2024 8:08
TX002189,AC00115,85.01,1/23/2023 18:35,Credit,Portland,ATM,25,Student,1,1299.4,11/4/2024 8:08
TX002190,AC00478,444.47,1/16/2023 16:15,Debit,San Jose,Online,57,Retired,1,6062.94,11/4/2024 8:10
TX002191,AC00497,184.19,4/24/2023 16:28,Debit,Indianapolis,ATM,67,Retired,1,7588.67,11/4/2024 8:10
TX002192,AC00131,879.25,11/7/2023 17:44,Credit,Memphis,Online,24,Student,1,125.85,11/4/2024 8:08
TX002193,AC00059,55.98,9/25/2023 16:41,Credit,Kansas City,Branch,24,Student,1,7047.04,11/4/2024 8:12
TX002194,AC00101,54.91,2/13/2023 16:08,Credit,Columbus,ATM,41,Engineer,1,7927.27,11/4/2024 8:07
TX002195,AC00418,1047.69,10/16/2023 16:32,Debit,Austin,Online,20,Student,1,1889.78,11/4/2024 8:10
TX002196,AC00384,393.74,12/4/2023 18:11,Debit,Charlotte,Online,26,Student,1,1769.06,11/4/2024 8:06
TX002197,AC00496,58.94,1/16/2023 16:16,Debit,Miami,Online,30,Engineer,1,4575.98,11/4/2024 8:08
TX002198,AC00145,515.57,1/2/2023 17:26,Debit,Columbus,ATM,27,Engineer,1,9269.67,11/4/2024 8:06
TX002199,AC00131,332.15,10/16/2023 17:12,Debit,Dallas,ATM,59,Doctor,1,9749.46,11/4/2024 8:07
TX002200,AC00224,177.94,9/26/2023 16:08,Debit,Milwaukee,Online,19,Student,1,123.24,11/4/2024 8:11
TX002201,AC00219,68.68,9/18/2023 16:15,Debit,Sacramento,Online,49,Engineer,1,4718.51,11/4/2024 8:06
TX002202,AC00385,1431.54,12/11/2023 16:23,Debit,Portland,Online,20,Student,1,1171.98,11/4/2024 8:08
TX002203,AC00133,240.03,2/27/2023 17:25,Debit,Atlanta,Online,33,Engineer,1,7807.73,11/4/2024 8:09
TX002204,AC00056,168.34,6/27/2023 18:14,Debit,Phoenix,ATM,64,Retired,1,7483.01,11/4/2024 8:11
TX002205,AC00358,474.77,10/6/2023 18:26,Debit,Boston,Online,46,Engineer,1,8494.53,11/4/2024 8:06
TX002206,AC00419,451.7,3/1/2023 16:56,Debit,Chicago,Online,29,Engineer,1,8994.67,11/4/2024 8:10
TX002207,AC00464,243.85,12/20/2023 16:41,Debit,Omaha,Branch,39,Engineer,1,4576.78,11/4/2024 8:08
TX002208,AC00430,5.76,8/28/2023 17:13,Debit,Houston,Branch,38,Engineer,1,5859.79,11/4/2024 8:09
TX002209,AC00071,435.08,7/24/2023 16:01,Debit,San Francisco,Online,55,Engineer,1,2103.41,11/4/2024 8:11
TX002210,AC00404,127.78,4/25/2023 16:41,Debit,Miami,ATM,20,Student,1,1046.66,11/4/2024 8:10
TX002211,AC00349,23.14,11/15/2023 17:23,Credit,Mesa,Online,47,Doctor,1,10536.54,11/4/2024 8:09
TX002212,AC00235,545.87,1/2/2023 16:31,Debit,Miami,Branch,27,Engineer,1,4860.01,11/4/2024 8:09
TX002213,AC00228,21.21,12/4/2023 16:20,Debit,Nashville,Online,55,Engineer,1,9575.42,11/4/2024 8:07
TX002214,AC00024,423.53,8/10/2023 17:08,Credit,Kansas City,Branch,50,Doctor,1,5453.4,11/4/2024 8:07
TX002215,AC00330,142.1,6/8/2023 17:08,Credit,San Francisco,Online,18,Student,1,1545.64,11/4/2024 8:11
TX002216,AC00290,1413.24,11/6/2023 18:59,Debit,New York,ATM,58,Engineer,1,7272.01,11/4/2024 8:11
TX002217,AC00042,114.15,2/21/2023 16:47,Debit,Atlanta,ATM,19,Student,1,1612.4,11/4/2024 8:08
TX002218,AC00203,275.98,12/15/2023 16:04,Credit,Washington,Online,72,Retired,1,6151.05,11/4/2024 8:07
TX002219,AC00248,590.68,9/25/2023 16:56,Debit,Washington,Branch,27,Student,1,852.2,11/4/2024 8:09
TX002220,AC00140,152.42,10/23/2023 16:45,Debit,San Jose,ATM,42,Doctor,1,9141.79,11/4/2024 8:12
TX002221,AC00095,395.77,2/27/2023 16:24,Credit,El Paso,Branch,43,Doctor,1,6425.99,11/4/2024 8:08
TX002222,AC00225,615.16,2/6/2023 16:40,Debit,Boston,Online,26,Student,1,214.61,11/4/2024 8:06
TX002223,AC00445,207.82,2/28/2023 16:34,Credit,Las Vegas,Online,19,Student,1,229.02,11/4/2024 8:07
TX002224,AC00385,220.52,6/7/2023 16:07,Debit,Seattle,ATM,57,Retired,1,1793.09,11/4/2024 8:07
TX002225,AC00143,281.47,8/18/2023 17:02,Debit,Philadelphia,ATM,34,Engineer,1,4437.48,11/4/2024 8:11
TX002226,AC00448,57.91,11/28/2023 16:45,Credit,Sacramento,Branch,58,Engineer,1,3641.06,11/4/2024 8:07
TX002227,AC00273,30.48,12/4/2023 16:27,Credit,Seattle,Branch,32,Doctor,1,11481.85,11/4/2024 8:07
TX002228,AC00291,1152.58,9/13/2023 17:58,Debit,Austin,Branch,65,Retired,1,7567.17,11/4/2024 8:11
TX002229,AC00337,453.09,6/5/2023 16:24,Debit,San Jose,Branch,48,Doctor,1,6708.65,11/4/2024 8:08
TX002230,AC00332,424.47,2/27/2023 16:05,Debit,Oklahoma City,Online,22,Student,1,5491.55,11/4/2024 8:08
TX002231,AC00040,228.4,1/5/2023 16:22,Debit,Omaha,ATM,67,Doctor,1,9598.43,11/4/2024 8:09
TX002232,AC00089,67.17,7/3/2023 18:03,Debit,Seattle,Online,63,Doctor,1,14410.44,11/4/2024 8:08
TX002233,AC00231,284.89,12/18/2023 17:53,Debit,Atlanta,Online,53,Doctor,1,9738.6,11/4/2024 8:06
TX002234,AC00277,118.69,2/13/2023 18:36,Debit,Omaha,Online,33,Doctor,1,749.34,11/4/2024 8:10
TX002235,AC00465,221.33,10/18/2023 18:17,Debit,Louisville,ATM,27,Student,1,1185.43,11/4/2024 8:09
